UGHHHH! RELEASE THE FREAKING BOOK ALREADY!,https://goodreads.com/list/show/13586.UGHHHH_RELEASE_THE_FREAKING_BOOK_ALREADY_,"175 books
    
    1,579 voters"
First In Series (2014),https://goodreads.com/list/show/23203.First_In_Series_2014_,"677 books
    
    1,574 voters"
Title,List,Listfulldetails
This Is the End...,https://goodreads.com/list/show/392.This_Is_the_End_,"967 books
    
    1,571 voters"
Sword and Laser Sci-Fi list,https://goodreads.com/list/show/20971.Sword_and_Laser_Sci_Fi_list,"983 books
    
    1,570 voters"
Best Rogue/Rake Romance Books,https://goodreads.com/list/show/2327.Best_Rogue_Rake_Romance_Books,"707 books
    
    1,570 voters"
2015 Contemporary Romance/Romantic Suspense (January - June),https://goodreads.com/list/show/53536.2015_Contemporary_Romance_Romantic_Suspense_January_June_,"563 books
    
    1,569 voters"
Best Books for Teen Boys,https://goodreads.com/list/show/45.Best_Books_for_Teen_Boys,"1,378 books
    
    1,568 voters"
YA Debuts 2017,https://goodreads.com/list/show/88440.YA_Debuts_2017,"215 books
    
    1,567 voters"
Anticipated Romance & Erotic Books - 2013,https://goodreads.com/list/show/31869.Anticipated_Romance_Erotic_Books_2013,"441 books
    
    1,567 voters"
Best YA Covers for 2012,https://goodreads.com/list/show/16819.Best_YA_Covers_for_2012,"487 books
    
    1,567 voters"
Can't Wait Sci-Fi/Fantasy of 2018,https://goodreads.com/list/show/112840.Can_t_Wait_Sci_Fi_Fantasy_of_2018,"507 books
    
    1,563 voters"
2015 Romantic Releases (JULY to DECEMBER),https://goodreads.com/list/show/88461.2015_Romantic_Releases_JULY_to_DECEMBER_,"485 books
    
    1,563 voters"
Title,List,Listfulldetails
"Best Vampire Books from ""New"" Authors",https://goodreads.com/list/show/20931.Best_Vampire_Books_from_New_Authors_,"861 books
    
    1,562 voters"
Funny Women Memoirs,https://goodreads.com/list/show/10925.Funny_Women_Memoirs,"416 books
    
    1,561 voters"
Can't Wait Sci-Fi/Fantasy of 2021,https://goodreads.com/list/show/142995.Can_t_Wait_Sci_Fi_Fantasy_of_2021,"585 books
    
    1,560 voters"
Best Gay Romance Featuring Characters Attending High School/College,https://goodreads.com/list/show/7065.Best_Gay_Romance_Featuring_Characters_Attending_High_School_College,"930 books
    
    1,559 voters"
"Most Anticipated: Science Fiction, Fantasy and Horror Novels of 2015",https://goodreads.com/list/show/77683.Most_Anticipated_Science_Fiction_Fantasy_and_Horror_Novels_of_2015,"465 books
    
    1,558 voters"
Rooting for the Bad Guy,https://goodreads.com/list/show/690.Rooting_for_the_Bad_Guy,"681 books
    
    1,557 voters"
Read These In School - Would Have Preferred A Root Canal,https://goodreads.com/list/show/534.Read_These_In_School_Would_Have_Preferred_A_Root_Canal,"458 books
    
    1,557 voters"
2015: What Women Born In The 1970s Read In 2015,https://goodreads.com/list/show/83180.2015_What_Women_Born_In_The_1970s_Read_In_2015,"6,252 books
    
    1,552 voters"
If You Like The Hunger Games Then You Will Like……,https://goodreads.com/list/show/7565.If_You_Like_The_Hunger_Games_Then_You_Will_Like_,"554 books
    
    1,552 voters"
Badass Female Leads!,https://goodreads.com/list/show/30167.Badass_Female_Leads_,"1,445 books
    
    1,550 voters"
Title,List,Listfulldetails
Best Spiritual Books,https://goodreads.com/list/show/4880.Best_Spiritual_Books,"1,618 books
    
    1,547 voters"
Best Gay Fantasy Romance,https://goodreads.com/list/show/5213.Best_Gay_Fantasy_Romance,"829 books
    
    1,546 voters"
Best Horror Books by People Other Than Stephen King,https://goodreads.com/list/show/3126.Best_Horror_Books_by_People_Other_Than_Stephen_King,"1,349 books
    
    1,545 voters"
Science Fiction Books by Female Authors,https://goodreads.com/list/show/6934.Science_Fiction_Books_by_Female_Authors,"1,616 books
    
    1,544 voters"
Best M/M Romance Published in 2014,https://goodreads.com/list/show/48092.Best_M_M_Romance_Published_in_2014,"670 books
    
    1,539 voters"
May 2019 Most Anticipated Romances,https://goodreads.com/list/show/133850.May_2019_Most_Anticipated_Romances,"166 books
    
    1,537 voters"
Book Group Worthy Titles for 2014,https://goodreads.com/list/show/50578.Book_Group_Worthy_Titles_for_2014,"243 books
    
    1,535 voters"
2013 Summer Reads,https://goodreads.com/list/show/35263.2013_Summer_Reads,"918 books
    
    1,526 voters"
Favorite Christmas Books,https://goodreads.com/list/show/499.Favorite_Christmas_Books,"1,394 books
    
    1,520 voters"
Kindle Edition Paranormal/Supernatural/Fantasy Young Adult & Adult Romances for $3.00 or Less,https://goodreads.com/list/show/14708.Kindle_Edition_Paranormal_Supernatural_Fantasy_Young_Adult_Adult_Romances_for_3_00_or_Less,"719 books
    
    1,519 voters"
Title,List,Listfulldetails
Books That Had You Sobbing,https://goodreads.com/list/show/9946.Books_That_Had_You_Sobbing,"842 books
    
    1,514 voters"
Best Indie Fantasy Books,https://goodreads.com/list/show/2230.Best_Indie_Fantasy_Books,"1,218 books
    
    1,514 voters"
January 2020 Most-Anticipated Romances,https://goodreads.com/list/show/140214.January_2020_Most_Anticipated_Romances,"237 books
    
    1,512 voters"
Heroes in Motorcycle Clubs,https://goodreads.com/list/show/24541.Heroes_in_Motorcycle_Clubs,"376 books
    
    1,511 voters"
Science Fiction & Fantasy Titles for 2012!,https://goodreads.com/list/show/11817.Science_Fiction_Fantasy_Titles_for_2012_,"645 books
    
    1,511 voters"
Best Gay Historical Romance,https://goodreads.com/list/show/2548.Best_Gay_Historical_Romance,"867 books
    
    1,511 voters"
Books about Books,https://goodreads.com/list/show/564.Books_about_Books,"1,278 books
    
    1,509 voters"
Strong Female Characters Written by Female Authors,https://goodreads.com/list/show/5401.Strong_Female_Characters_Written_by_Female_Authors,"1,636 books
    
    1,507 voters"
Villain as Romantic Love Interests,https://goodreads.com/list/show/13508.Villain_as_Romantic_Love_Interests,"661 books
    
    1,506 voters"
World's Greatest Novellas,https://goodreads.com/list/show/1236.World_s_Greatest_Novellas,"648 books
    
    1,505 voters"
Title,List,Listfulldetails
Jezebel's Books All Women Should Read,https://goodreads.com/list/show/852.Jezebel_s_Books_All_Women_Should_Read,"779 books
    
    1,505 voters"
YA Novels of 2022,https://goodreads.com/list/show/115489.YA_Novels_of_2022,"811 books
    
    1,502 voters"
Best Fantasy Book Covers,https://goodreads.com/list/show/3307.Best_Fantasy_Book_Covers,"1,478 books
    
    1,500 voters"
Hot Alpha Males,https://goodreads.com/list/show/9024.Hot_Alpha_Males,"1,586 books
    
    1,499 voters"
Best French Literature,https://goodreads.com/list/show/67.Best_French_Literature,"840 books
    
    1,498 voters"
February 2022 Most Anticipated Romance Releases,https://goodreads.com/list/show/166345.February_2022_Most_Anticipated_Romance_Releases,"271 books
    
    1,490 voters"
Best Books of the Decade: 1950s,https://goodreads.com/list/show/22.Best_Books_of_the_Decade_1950s,"1,252 books
    
    1,489 voters"
September 2022 Most Anticipated Romance Releases,https://goodreads.com/list/show/167698.September_2022_Most_Anticipated_Romance_Releases,"254 books
    
    1,488 voters"
Books That Have Made An Impression,https://goodreads.com/list/show/25973.Books_That_Have_Made_An_Impression,"2,599 books
    
    1,488 voters"
"S&L Top-100 Science Fiction, Fantasy Titles",https://goodreads.com/list/show/12325.S_L_Top_100_Science_Fiction_Fantasy_Titles,"1,502 books
    
    1,485 voters"
Title,List,Listfulldetails
2013 Contemporary YA,https://goodreads.com/list/show/21917.2013_Contemporary_YA,"208 books
    
    1,482 voters"
Books Every Psychology and/or Counseling Doctoral Student Should Read,https://goodreads.com/list/show/2101.Books_Every_Psychology_and_or_Counseling_Doctoral_Student_Should_Read,"1,274 books
    
    1,482 voters"
Most Anticipated Paranormal Romance & Urban Fantasy Books - Early  2011,https://goodreads.com/list/show/6953.Most_Anticipated_Paranormal_Romance_Urban_Fantasy_Books_Early_2011,"182 books
    
    1,481 voters"
Best Arthurian Fiction,https://goodreads.com/list/show/97.Best_Arthurian_Fiction,"446 books
    
    1,479 voters"
Best Books Translated into Arabic أفضل الكتب المترجمة إلى العربية,https://goodreads.com/list/show/6854.Best_Books_Translated_into_Arabic_,"453 books
    
    1,478 voters"
100 Biographies & Memoirs to Read in a Lifetime: Readers' Picks,https://goodreads.com/list/show/85102.100_Biographies_Memoirs_to_Read_in_a_Lifetime_Readers_Picks,"1,620 books
    
    1,475 voters"
July 2019 Most Anticipated Romances,https://goodreads.com/list/show/134603.July_2019_Most_Anticipated_Romances,"172 books
    
    1,474 voters"
Favorite Christian Books,https://goodreads.com/list/show/368.Favorite_Christian_Books,"1,963 books
    
    1,474 voters"
All Time Dominant-Alpha Romance Heroes,https://goodreads.com/list/show/25465.All_Time_Dominant_Alpha_Romance_Heroes,"747 books
    
    1,473 voters"
"Best Self-Help, Spiritual, Motivational, Law of Attraction Books",https://goodreads.com/list/show/18042.Best_Self_Help_Spiritual_Motivational_Law_of_Attraction_Books,"1,730 books
    
    1,472 voters"
Title,List,Listfulldetails
Romance Books 2017,https://goodreads.com/list/show/107285.Romance_Books_2017,"564 books
    
    1,470 voters"
Books I wouldn't have discovered without Goodreads,https://goodreads.com/list/show/4802.Books_I_wouldn_t_have_discovered_without_Goodreads,"2,681 books
    
    1,467 voters"
"REALLY Underrated Books (Fewer than 1,000 Ratings)",https://goodreads.com/list/show/2438.REALLY_Underrated_Books_Fewer_than_1_000_Ratings_,"3,371 books
    
    1,467 voters"
Abandoned Books,https://goodreads.com/list/show/470.Abandoned_Books,"1,410 books
    
    1,462 voters"
Most Expected Romance Books 2012,https://goodreads.com/list/show/15781.Most_Expected_Romance_Books_2012,"421 books
    
    1,458 voters"
2009 Printz Contenders,https://goodreads.com/list/show/519.2009_Printz_Contenders,"55 books
    
    1,457 voters"
YA Debuts 2014,https://goodreads.com/list/show/16457.YA_Debuts_2014,"366 books
    
    1,456 voters"
Best Top Romance Novels of All Time,https://goodreads.com/list/show/10334._Best_Top_Romance_Novels_of_All_Time,"639 books
    
    1,455 voters"
Love/Hate Relationships,https://goodreads.com/list/show/9345.Love_Hate_Relationships,"784 books
    
    1,455 voters"
Comics & Graphic Novels by Women,https://goodreads.com/list/show/23030.Comics_Graphic_Novels_by_Women,"1,429 books
    
    1,452 voters"
Title,List,Listfulldetails
Re-Readable Reads,https://goodreads.com/list/show/4693.Re_Readable_Reads,"3,988 books
    
    1,451 voters"
WWII Historic Fiction,https://goodreads.com/list/show/36785.WWII_Historic_Fiction,"1,253 books
    
    1,447 voters"
Can't Wait Sci-Fi/Fantasy of 2022,https://goodreads.com/list/show/156993.Can_t_Wait_Sci_Fi_Fantasy_of_2022,"544 books
    
    1,446 voters"
Best Historical Romances Where the Quiet/Unusual Girl Gets the Guy,https://goodreads.com/list/show/6463.Best_Historical_Romances_Where_the_Quiet_Unusual_Girl_Gets_the_Guy,"368 books
    
    1,443 voters"
When is the Next One!?!,https://goodreads.com/list/show/45785.When_is_the_Next_One_,"442 books
    
    1,441 voters"
Emotion Overload,https://goodreads.com/list/show/41138.Emotion_Overload,"1,017 books
    
    1,440 voters"
"Social Justice: Books on Racism, Sexism, and Class",https://goodreads.com/list/show/851.Social_Justice_Books_on_Racism_Sexism_and_Class,"1,940 books
    
    1,440 voters"
Can't Wait Sci-Fi/Fantasy of 2020,https://goodreads.com/list/show/134406.Can_t_Wait_Sci_Fi_Fantasy_of_2020_,"480 books
    
    1,436 voters"
"Best Picks: Science Fiction, Fantasy and Horror Novels of 2014",https://goodreads.com/list/show/46864.Best_Picks_Science_Fiction_Fantasy_and_Horror_Novels_of_2014,"260 books
    
    1,435 voters"
"Not The ""Normal"" Paranormal",https://goodreads.com/list/show/9224.Not_The_Normal_Paranormal,"1,065 books
    
    1,435 voters"
Title,List,Listfulldetails
Best Gay Enemies/Rivals/Opposites Become Lovers,https://goodreads.com/list/show/8912.Best_Gay_Enemies_Rivals_Opposites_Become_Lovers,"727 books
    
    1,435 voters"
Sexiest Immortal Males of All Time,https://goodreads.com/list/show/4694.Sexiest_Immortal_Males_of_All_Time,"840 books
    
    1,435 voters"
Best Lesser-Known Books,https://goodreads.com/list/show/1146.Best_Lesser_Known_Books,"1,572 books
    
    1,435 voters"
Can't Wait Sci-Fi/Fantasy of 2017,https://goodreads.com/list/show/100366.Can_t_Wait_Sci_Fi_Fantasy_of_2017,"329 books
    
    1,434 voters"
Best M/M Romance Published in 2012,https://goodreads.com/list/show/15778.Best_M_M_Romance_Published_in_2012,"622 books
    
    1,434 voters"
APRIL 2018 Most Anticipated Romances,https://goodreads.com/list/show/119591.APRIL_2018_Most_Anticipated_Romances,"131 books
    
    1,433 voters"
Life Transformation Books,https://goodreads.com/list/show/86863.Life_Transformation_Books,"2,199 books
    
    1,433 voters"
Eagerly Anticipated Books Remainder of 2009 and 2010,https://goodreads.com/list/show/2869.Eagerly_Anticipated_Books_Remainder_of_2009_and_2010,"490 books
    
    1,433 voters"
Books that should be made into a movie/tv show,https://goodreads.com/list/show/2130.Books_that_should_be_made_into_a_movie_tv_show,"1,458 books
    
    1,432 voters"
Oh My Gosh! Beautiful Covers,https://goodreads.com/list/show/24789.Oh_My_Gosh_Beautiful_Covers,"1,759 books
    
    1,430 voters"
Title,List,Listfulldetails
Best Mob/Mafia Novels,https://goodreads.com/list/show/84732.Best_Mob_Mafia_Novels_,"563 books
    
    1,429 voters"
Best Adult Indie Book Covers,https://goodreads.com/list/show/24686.Best_Adult_Indie_Book_Covers,"767 books
    
    1,429 voters"
The Must-Have Series for Children Ages 6 to 12,https://goodreads.com/list/show/496.The_Must_Have_Series_for_Children_Ages_6_to_12,"842 books
    
    1,429 voters"
2014 Contemporary Romance/Romantic Suspense (January - June),https://goodreads.com/list/show/43508.2014_Contemporary_Romance_Romantic_Suspense_January_June_,"554 books
    
    1,428 voters"
Biker Book Babes Group's Best MC Themed Reads,https://goodreads.com/list/show/63015.Biker_Book_Babes_Group_s_Best_MC_Themed_Reads,"673 books
    
    1,427 voters"
2015 Releases,https://goodreads.com/list/show/15690.2015_Releases,"747 books
    
    1,425 voters"
Interesting and Readable Nonfiction,https://goodreads.com/list/show/3187.Interesting_and_Readable_Nonfiction,"2,475 books
    
    1,425 voters"
YA Debuts 2016,https://goodreads.com/list/show/74414.YA_Debuts_2016,"256 books
    
    1,423 voters"
What We've Read So Far In 2011,https://goodreads.com/list/show/8216.What_We_ve_Read_So_Far_In_2011_,"5,318 books
    
    1,422 voters"
Hot Covers,https://goodreads.com/list/show/27687.Hot_Covers_,"1,141 books
    
    1,421 voters"
Title,List,Listfulldetails
Best Westerns,https://goodreads.com/list/show/1243.Best_Westerns,"1,378 books
    
    1,421 voters"
Sword and Laser Fantasy List,https://goodreads.com/list/show/20973.Sword_and_Laser_Fantasy_List,"878 books
    
    1,420 voters"
June 2022 Most Anticipated Romance Releases,https://goodreads.com/list/show/166762.June_2022_Most_Anticipated_Romance_Releases,"263 books
    
    1,419 voters"
Most Anticipated Romance Novels of 2021,https://goodreads.com/list/show/138217.Most_Anticipated_Romance_Novels_of_2021,"652 books
    
    1,419 voters"
Best Books To Frame Thinking,https://goodreads.com/list/show/6569.Best_Books_To_Frame_Thinking,"1,221 books
    
    1,419 voters"
April 2020 Most-Anticipated Romances,https://goodreads.com/list/show/144445.April_2020_Most_Anticipated_Romances,"199 books
    
    1,418 voters"
April 2019 Most Anticipated Romances,https://goodreads.com/list/show/133078.April_2019_Most_Anticipated_Romances,"135 books
    
    1,418 voters"
You're  Crazy if You Haven't Read This Yet,https://goodreads.com/list/show/18078.You_re_Crazy_if_You_Haven_t_Read_This_Yet,"2,386 books
    
    1,418 voters"
Modern Gothic,https://goodreads.com/list/show/38411.Modern_Gothic,"655 books
    
    1,413 voters"
Best Feminist Young Adult Books,https://goodreads.com/list/show/6279.Best_Feminist_Young_Adult_Books,"1,300 books
    
    1,406 voters"
Title,List,Listfulldetails
Best HARD SCIENCE FICTION of the 21st Century,https://goodreads.com/list/show/47731.Best_HARD_SCIENCE_FICTION_of_the_21st_Century,"165 books
    
    1,405 voters"
Urban Fantasy With Male Lead Characters,https://goodreads.com/list/show/5181._Urban_Fantasy_With_Male_Lead_Characters,"1,018 books
    
    1,405 voters"
Best Read-Aloud Chapter Books,https://goodreads.com/list/show/328.Best_Read_Aloud_Chapter_Books,"1,125 books
    
    1,405 voters"
Best Ménage Fiction,https://goodreads.com/list/show/5033.Best_M_nage_Fiction,"1,162 books
    
    1,400 voters"
Men I Wish Were Real,https://goodreads.com/list/show/10170.Men_I_Wish_Were_Real,"1,663 books
    
    1,399 voters"
Books Every Human Being Should Read,https://goodreads.com/list/show/1582.Books_Every_Human_Being_Should_Read,"2,004 books
    
    1,399 voters"
Best Sci-Fi/Futuristic Romance,https://goodreads.com/list/show/861.Best_Sci_Fi_Futuristic_Romance,"1,333 books
    
    1,397 voters"
2014 Reads You Don't Want To Miss,https://goodreads.com/list/show/46938.2014_Reads_You_Don_t_Want_To_Miss,"926 books
    
    1,395 voters"
Panty Droppers,https://goodreads.com/list/show/33177.Panty_Droppers,"1,128 books
    
    1,395 voters"
Funny / Witty Romance Novels,https://goodreads.com/list/show/14925.Funny_Witty_Romance_Novels,"694 books
    
    1,394 voters"
Title,List,Listfulldetails
AUGUST 2018 Most Anticipated ROMANCES,https://goodreads.com/list/show/123456.AUGUST_2018_Most_Anticipated_ROMANCES,"161 books
    
    1,392 voters"
"""I've Loved You for Years.""",https://goodreads.com/list/show/11040._I_ve_Loved_You_for_Years_,"1,125 books
    
    1,392 voters"
Goodreads Picks For Tournament of Books 2016,https://goodreads.com/list/show/90223.Goodreads_Picks_For_Tournament_of_Books_2016,"282 books
    
    1,390 voters"
"Best Seasonal Romance {Christmas, Winter}",https://goodreads.com/list/show/3904.Best_Seasonal_Romance_Christmas_Winter_,"1,207 books
    
    1,386 voters"
Greatest Psychology Books,https://goodreads.com/list/show/1295.Greatest_Psychology_Books,"694 books
    
    1,386 voters"
Goodreads Choice Awards 2017,https://goodreads.com/list/show/105534.Goodreads_Choice_Awards_2017,"883 books
    
    1,384 voters"
2016 Highly Anticipated Fantasy,https://goodreads.com/list/show/85939.2016_Highly_Anticipated_Fantasy_,"202 books
    
    1,384 voters"
Books that make you think.,https://goodreads.com/list/show/3884.Books_that_make_you_think_,"1,117 books
    
    1,384 voters"
Best Books of 2021,https://goodreads.com/list/show/157516.Best_Books_of_2021,"1,183 books
    
    1,380 voters"
Immigrant Experience Literature,https://goodreads.com/list/show/338.Immigrant_Experience_Literature,"942 books
    
    1,379 voters"
Title,List,Listfulldetails
Historical Fiction 2012 Releases - Which books are you looking forward to the most?,https://goodreads.com/list/show/13712.Historical_Fiction_2012_Releases_Which_books_are_you_looking_forward_to_the_most_,"131 books
    
    1,376 voters"
Best Space Opera,https://goodreads.com/list/show/2616.Best_Space_Opera,"919 books
    
    1,375 voters"
The Best of the Best,https://goodreads.com/list/show/2398.The_Best_of_the_Best,"3,921 books
    
    1,375 voters"
2015 Contemporary YA,https://goodreads.com/list/show/80133.2015_Contemporary_YA,"254 books
    
    1,374 voters"
Lucky '13s,https://goodreads.com/list/show/29181.Lucky_13s,"209 books
    
    1,368 voters"
Beautiful Book Covers of 2010,https://goodreads.com/list/show/5511.Beautiful_Book_Covers_of_2010,"367 books
    
    1,367 voters"
Reverse Harem - Standalones and 1st in series,https://goodreads.com/list/show/115584.Reverse_Harem_Standalones_and_1st_in_series,"1,100 books
    
    1,366 voters"
2014 Debut Author Challenge (YA/MG/NA),https://goodreads.com/list/show/47089.2014_Debut_Author_Challenge_YA_MG_NA_,"428 books
    
    1,366 voters"
Motorcycle MC,https://goodreads.com/list/show/45727.Motorcycle_MC_,"815 books
    
    1,366 voters"
Best Book Covers Of All Time,https://goodreads.com/list/show/12907.Best_Book_Covers_Of_All_Time,"1,906 books
    
    1,366 voters"
Title,List,Listfulldetails
Best Teen Paranormal/Vampire Reads,https://goodreads.com/list/show/4267.Best_Teen_Paranormal_Vampire_Reads,"711 books
    
    1,365 voters"
BDSM Fiction,https://goodreads.com/list/show/4627.BDSM_Fiction,"1,042 books
    
    1,362 voters"
Stalk Worthy Release Dates!,https://goodreads.com/list/show/36333.Stalk_Worthy_Release_Dates_,"313 books
    
    1,359 voters"
A Thin Line: Love/Hate Relationships,https://goodreads.com/list/show/35289.A_Thin_Line_Love_Hate_Relationships,"613 books
    
    1,359 voters"
"Cry, Tear-Jerker Romances",https://goodreads.com/list/show/9067.Cry_Tear_Jerker_Romances,"802 books
    
    1,359 voters"
Anticipated 2020 Literary Fiction,https://goodreads.com/list/show/138957.Anticipated_2020_Literary_Fiction,"583 books
    
    1,355 voters"
Best Books 2019,https://goodreads.com/list/show/114787.Best_Books_2019,"1,077 books
    
    1,353 voters"
I Fell In Love With The Man Or Men Of These Books!,https://goodreads.com/list/show/9742.I_Fell_In_Love_With_The_Man_Or_Men_Of_These_Books_,"1,675 books
    
    1,352 voters"
Fantasy Romance,https://goodreads.com/list/show/15833.Fantasy_Romance,"729 books
    
    1,350 voters"
Paranormal Books for 2012!,https://goodreads.com/list/show/11784.Paranormal_Books_for_2012_,"411 books
    
    1,346 voters"
Title,List,Listfulldetails
Best Coming of Age Stories,https://goodreads.com/list/show/194.Best_Coming_of_Age_Stories,"1,145 books
    
    1,346 voters"
YA Debuts 2012,https://goodreads.com/list/show/9748.YA_Debuts_2012,"385 books
    
    1,344 voters"
Best Books on Writing,https://goodreads.com/list/show/1714.Best_Books_on_Writing,"745 books
    
    1,343 voters"
Best World Philosophy Book,https://goodreads.com/list/show/451.Best_World_Philosophy_Book,"925 books
    
    1,339 voters"
Best Nora Roberts Novels,https://goodreads.com/list/show/1521.Best_Nora_Roberts_Novels,"272 books
    
    1,338 voters"
Recommended Nonfiction Books,https://goodreads.com/list/show/22916.Recommended_Nonfiction_Books,"2,492 books
    
    1,336 voters"
Beach Reads - Mysteries & Thrillers,https://goodreads.com/list/show/10997.Beach_Reads_Mysteries_Thrillers,"1,793 books
    
    1,335 voters"
Best Free eBooks,https://goodreads.com/list/show/9592.Best_Free_eBooks_,"649 books
    
    1,335 voters"
Newbery 2013,https://goodreads.com/list/show/15844.Newbery_2013,"128 books
    
    1,331 voters"
Best Horror Books of the 21st Century,https://goodreads.com/list/show/26068.Best_Horror_Books_of_the_21st_Century,"438 books
    
    1,330 voters"
Title,List,Listfulldetails
Upcoming YA Novels of 2014,https://goodreads.com/list/show/18504.Upcoming_YA_Novels_of_2014,"497 books
    
    1,330 voters"
Best Erotic Scifi Romance,https://goodreads.com/list/show/7676.Best_Erotic_Scifi_Romance,"910 books
    
    1,330 voters"
Conspiracy Fiction,https://goodreads.com/list/show/2407.Conspiracy_Fiction,"1,135 books
    
    1,328 voters"
Books I wish I had never read,https://goodreads.com/list/show/2850.Books_I_wish_I_had_never_read,"1,279 books
    
    1,326 voters"
New Adult 2014 Releases,https://goodreads.com/list/show/41688.New_Adult_2014_Releases,"477 books
    
    1,324 voters"
Non-fiction - Something for Everyone,https://goodreads.com/list/show/10048.Non_fiction_Something_for_Everyone,"2,984 books
    
    1,323 voters"
Books That Could Change Your Life,https://goodreads.com/list/show/2296.Books_That_Could_Change_Your_Life,"1,747 books
    
    1,323 voters"
Best War Novels,https://goodreads.com/list/show/9990.Best_War_Novels,"1,351 books
    
    1,322 voters"
Hottest Romance/Erotica Covers,https://goodreads.com/list/show/531.Hottest_Romance_Erotica_Covers,"1,059 books
    
    1,322 voters"
I Picked It Up Because of the Title,https://goodreads.com/list/show/5775.I_Picked_It_Up_Because_of_the_Title,"3,602 books
    
    1,318 voters"
Title,List,Listfulldetails
Favorites of the Fantasy Book Club,https://goodreads.com/list/show/1350.Favorites_of_the_Fantasy_Book_Club_,"680 books
    
    1,317 voters"
"Most Controversial ""Dark Romance""",https://goodreads.com/list/show/41581.Most_Controversial_Dark_Romance_,"520 books
    
    1,314 voters"
Your Top 5 Reads in 2014,https://goodreads.com/list/show/47698.Your_Top_5_Reads_in_2014,"1,634 books
    
    1,311 voters"
Best Agatha Christie Book,https://goodreads.com/list/show/2126.Best_Agatha_Christie_Book,"93 books
    
    1,309 voters"
Hottest Erotic Romance Books!,https://goodreads.com/list/show/39154.Hottest_Erotic_Romance_Books_,"1,480 books
    
    1,303 voters"
Best M/M Contemporary Books of 2015,https://goodreads.com/list/show/84384.Best_M_M_Contemporary_Books_of_2015,"331 books
    
    1,302 voters"
New Series (2015),https://goodreads.com/list/show/76897.New_Series_2015_,"460 books
    
    1,302 voters"
Thieves,https://goodreads.com/list/show/876.Thieves,"646 books
    
    1,302 voters"
September 2019 Most-Anticipated Romances,https://goodreads.com/list/show/134511.September_2019_Most_Anticipated_Romances,"195 books
    
    1,299 voters"
Best Books By Indie Authors,https://goodreads.com/list/show/46508.Best_Books_By_Indie_Authors,"1,451 books
    
    1,299 voters"
Title,List,Listfulldetails
Best Books on Rock and Roll,https://goodreads.com/list/show/613.Best_Books_on_Rock_and_Roll,"828 books
    
    1,296 voters"
Best Children's Fantasy,https://goodreads.com/list/show/461.Best_Children_s_Fantasy,"945 books
    
    1,296 voters"
Wanderlust,https://goodreads.com/list/show/38098.Wanderlust,"1,021 books
    
    1,294 voters"
Best Literary Fiction,https://goodreads.com/list/show/1425.Best_Literary_Fiction_,"1,449 books
    
    1,293 voters"
2016 Romances You Don't Want To Miss,https://goodreads.com/list/show/94512.2016_Romances_You_Don_t_Want_To_Miss,"459 books
    
    1,291 voters"
Best Dystopian Fiction of All Time,https://goodreads.com/list/show/14541.Best_Dystopian_Fiction_of_All_Time,"435 books
    
    1,290 voters"
May 2022 Most Anticipated Romance Releases,https://goodreads.com/list/show/166760.May_2022_Most_Anticipated_Romance_Releases,"292 books
    
    1,288 voters"
MC Romance,https://goodreads.com/list/show/72074.MC_Romance,"669 books
    
    1,287 voters"
If You Loved The Hunger Games,https://goodreads.com/list/show/3711.If_You_Loved_The_Hunger_Games,"625 books
    
    1,287 voters"
Recommended Reads,https://goodreads.com/list/show/136.Recommended_Reads,"2,652 books
    
    1,287 voters"
Title,List,Listfulldetails
Heart Stopping Books,https://goodreads.com/list/show/20169.Heart_Stopping_Books,"1,183 books
    
    1,286 voters"
2012 YA Contemporary Challenge!,https://goodreads.com/list/show/14734.2012_YA_Contemporary_Challenge_,"239 books
    
    1,286 voters"
Best Books of 2022,https://goodreads.com/list/show/171064.Best_Books_of_2022,"1,203 books
    
    1,283 voters"
Best Alternate History Novels and Stories,https://goodreads.com/list/show/300.Best_Alternate_History_Novels_and_Stories,"734 books
    
    1,283 voters"
"YA Novels 2019 - Teen Content, Teen characters (Check the comments)",https://goodreads.com/list/show/128753.YA_Novels_2019_Teen_Content_Teen_characters_Check_the_comments_,"945 books
    
    1,281 voters"
Best Intro to Sci-Fi for Young Readers,https://goodreads.com/list/show/1708.Best_Intro_to_Sci_Fi_for_Young_Readers,"1,257 books
    
    1,280 voters"
Best Books of the Decade: 2020's,https://goodreads.com/list/show/143500.Best_Books_of_the_Decade_2020_s,"1,163 books
    
    1,279 voters"
FREE Ebooks For Teens,https://goodreads.com/list/show/23017.FREE_Ebooks_For_Teens,"177 books
    
    1,279 voters"
Keep You Up All Night Romance Books,https://goodreads.com/list/show/14580.Keep_You_Up_All_Night_Romance_Books,"1,303 books
    
    1,278 voters"
MAY 2018 Most Anticipated ROMANCES,https://goodreads.com/list/show/121420.MAY_2018_Most_Anticipated_ROMANCES,"130 books
    
    1,277 voters"
Title,List,Listfulldetails
Best Star Wars Books,https://goodreads.com/list/show/494.Best_Star_Wars_Books,"455 books
    
    1,274 voters"
Favorite Historical Western Romance Novels,https://goodreads.com/list/show/1807.Favorite_Historical_Western_Romance_Novels,"685 books
    
    1,273 voters"
Best Technothrillers Ever,https://goodreads.com/list/show/24177.Best_Technothrillers_Ever,"648 books
    
    1,272 voters"
Best Smut Books,https://goodreads.com/list/show/5535.Best_Smut_Books,"1,290 books
    
    1,271 voters"
